"","Site","Quadrat","Insertion_Depth_cm","Compaction_Ratio","Core_Length_Corrected_cm","Bagged_Slice_Number","Slice_Number","Analysis","Rhizome_Removed","Slice_Height_cm","Slice_Height_Corrected_cm","Slice_Area_cm2","Slice_Volume_cm3","OLOI","ILOI","Sample_Density_g_per_ml","Sediment_Density_g_per_ml","Organic_Content_Density_g_per_ml","Inorganic_Content_Density_g_per_ml","Shell_Density_g_per_ml","Rhizome_Density_g_per_ml","Percent_Carbon","Factor","Sediment_Depth_cm","Sediment_Depth_Group"
"336","STCH12",3,32.7,0.837920489,22.9590213986,7,7,"LOI analysis ","N",2,1.675840978,20.2682991638999,33.9664462932266,5.209,14.08,0.946375129223047,0.928386788767135,0.048276113015891,0.130902537216166,0.0182356433361566,NA,2.1558351,"Seagrass",11.730886846,"10-20cm"
"337","STCH20",3,30.5,0.901639344,24.79508196,12,1,"LOI analysis","Y",2.5,2.25409836,20.2682991638999,45.6867399053362,3.791,16.97,0.960519399959955,0.87290097920386,0.0331702372097467,0.148393166464656,0.0846219276755277,0.00295928315918661,1.4696649,"Seagrass",2.25409836,"0-10cm"
"338","STCH20",3,30.5,0.901639344,24.79508196,8,5,"LOI analysis","Y",2,1.803278688,20.2682991638999,36.5493919242689,4.125,18.39,1.10442329885102,1.01960656629297,0.0418038692180119,0.187607608197907,0.0823844075501737,0.00246789331507611,1.6312875,"Seagrass",9.01639344,"0-10cm"
"339","STCH20",3,30.5,0.901639344,24.79508196,7,6,"LOI analysis","Y",2,1.803278688,20.2682991638999,36.5493919242689,3.587,15.681,1.48607123512593,1.42232188452585,0.0512035878429305,0.223304535870558,0.0636262295366906,0.00105063307426743,1.3709493,"Seagrass",10.819672128,"10-20cm"
"340","STCH20",3,30.5,0.901639344,24.79508196,11,2,"LOI analysis","Y",2,1.803278688,20.2682991638999,36.5493919242689,5.178,16.878,1.13131841114282,1.01821119424121,0.0529469821005431,0.172077691826765,0.112253577528761,0.000774294687546052,2.1408342,"Seagrass",3.606557376,"0-10cm"
"341","STCH20",3,30.5,0.901639344,24.79508196,10,3,"LOI analysis","Y",2,1.803278688,20.2682991638999,36.5493919242689,8.285,17.257,1.01684318242576,0.986500680359026,0.0818795564697992,0.170664617702112,0.0300415394673345,0.000385779331957574,3.6443115,"Seagrass",5.409836064,"0-10cm"
"342","STCH20",3,30.5,0.901639344,24.79508196,1,12,"LOI analysis","N",2,1.803278688,20.2682991638999,36.5493919242689,6.619,23.64,0.748329823288766,0.665920791525914,0.0439507722407103,0.157157306800116,0.082406295739221,NA,2.8381341,"Seagrass",21.639344256,"20-30cm"
"343","STCH20",3,30.5,0.901639344,24.79508196,3,10,"LOI analysis","N",2,1.803278688,20.2682991638999,36.5493919242689,7.531,15.717,0.847674841326918,0.830437892452218,0.0622828419339163,0.130378749114998,0.0178033057662974,NA,3.2794509,"Seagrass",18.03278688,"10-20cm"
"344","STCH20",3,30.5,0.901639344,24.79508196,6,7,"LOI analysis","N",2,1.803278688,20.2682991638999,36.5493919242689,8.961,15.041,0.837688355074116,0.837688355074116,0.0753919519566704,0.125653253261117,0,NA,3.9714279,"Seagrass",12.622950816,"10-20cm"
"345","STCH21",3,42,0.683333333,19.6116666571,11,3,"LOI analysis ","Y",2,1.366666666,20.2682991638999,27.7000088438177,6.214,5.64,0.807075554598229,0.774801196671462,0.0480376741936306,0.0433888670136018,0.0156281538551428,0.0175487308592861,2.6421546,"Seagrass",4.099999998,"0-10cm"
"346","STCH21",3,42,0.683333333,19.6116666571,12,2,"LOI analysis ","Y",2,1.366666666,20.2682991638999,27.7000088438177,10.261,9.602,0.469566637084414,0.445992637390701,0.0459372416512422,0.0428152931895073,0.014599273317209,0.00996750584293125,4.6004979,"Seagrass",2.733333332,"0-10cm"
"347","STCH21",3,42,0.683333333,19.6116666571,13,1,"LOI analysis ","Y",3.5,2.3916666655,20.2682991638999,48.4750154766809,14.036,15.483,0.495925576580053,0.469767771625664,0.065767488027593,0.072814004601978,0.0219473885575507,0.00443940033610763,6.4272204,"Seagrass",2.3916666655,"0-10cm"
"348","STCH21",3,42,0.683333333,19.6116666571,9,5,"LOI analysis ","Y",2,1.366666666,20.2682991638999,27.7000088438177,7.16,8.702,0.915017758402519,0.884512352979568,0.0636848894145289,0.0769525747092224,0.0295270663851267,0.00217689461183902,3.099924,"Seagrass",6.83333333,"0-10cm"
"349","STCH21",3,42,0.683333333,19.6116666571,8,6,"LOI analysis ","Y",2,1.366666666,20.2682991638999,27.7000088438177,5.196,6.49,1.12277942492215,1.10364585702373,0.0573895845652339,0.0717369807065423,0.0182057703607035,0.00183754453967838,2.1495444,"Seagrass",8.199999996,"0-10cm"
"350","STCH21",3,42,0.683333333,19.6116666571,1,13,"LOI anlysis","N",2,1.366666666,20.2682991638999,27.7000088438177,1.987,2.399,1.56111863515348,1.56111863515348,0.0312223727030696,0.0374668472436836,0,NA,0.5967093,"Seagrass",17.766666658,"10-20cm"
"351","STCH21",3,42,0.683333333,19.6116666571,4,10,"LOI analysis ","N",2,1.366666666,20.2682991638999,27.7000088438177,3.571,4.084,1.29108262028522,1.29108262028522,0.0464789743302681,0.0529343874316942,0,NA,1.3632069,"Seagrass",13.66666666,"10-20cm"
"352","STCH21",3,42,0.683333333,19.6116666571,7,7,"LOI analysis ","N",2,1.366666666,20.2682991638999,27.7000088438177,5.395,6.507,1.03664226830775,1.02447620721008,0.0553217151893443,0.0665909534686552,0.0121768914191261,NA,2.2458405,"Seagrass",9.566666662,"0-10cm"
"353","STCHA",3,16.5,0.636363636,6.681818178,4,2,"LOI analysis ","Y",2,1.272727272,20.2682991638999,25.7960171029502,0.954,9.673,2.06655933694133,1.98022818003784,0.0198022818003784,0.19208213346367,0.0862885146616464,0,0.0968405999999999,"Control",2.545454544,"0-10cm"
"354","STCHA",3,16.5,0.636363636,6.681818178,5,1,"LOI analysis ","Y",2.3,1.4636363628,20.2682991638999,29.6654196683927,1.065,9.017,2.32095149064616,2.26371312965276,0.0249008444261804,0.203734181668749,0.0541236233280293,0,0.1505535,"Control",1.4636363628,"0-10cm"
"355","STCHA",3,16.5,0.636363636,6.681818178,1,5,"LOI analysis ","Y",2,1.272727272,20.2682991638999,25.7960171029502,1.233,14.289,1.73282564597493,1.57287847337331,0.0188745416804797,0.224921621692383,0.157919727830158,0,0.2318487,"Control",6.36363636,"0-10cm"
"356","STCHA",3,16.5,0.636363636,6.681818178,3,3,"LOI analysis ","Y",2,1.272727272,20.2682991638999,25.7960171029502,1.356,11.521,1.96053521743928,1.80155718669783,0.0252218006137696,0.20717907647025,0.159020672983305,0,0.2913684,"Control",3.818181816,"0-10cm"
"357","STCHB",3,50,0.88,38.72,20,3,"LOI analysis ","Y",2,1.76,20.2682991638999,35.6722065284638,1.336,4.586,1.40641706478033,1.36661016360457,0.0177659321268594,0.0628640675258103,0.0385117752361017,0,0.2816904,"Control",5.28,"0-10cm"
"358","STCHB",3,50,0.88,38.72,21,2,"LOI analysis ","Y",2,1.76,20.2682991638999,35.6722065284638,1.382,4.385,1.29010802747171,1.26157040395275,0.0176619856553385,0.0555090977739209,0.0280246190883177,0,0.3039498,"Control",3.52,"0-10cm"
"359","STCHB",3,50,0.88,38.72,22,1,"LOI analysis ","Y",3.4,2.992,20.2682991638999,60.6427510983885,1.661,4.419,1.61938563507238,1.60203813712834,0.0272346483311818,0.070489678033647,0.0162278257858613,0,0.4389579,"Control",2.992,"0-10cm"
"360","STCHB",3,50,0.88,38.72,8,15,"LOI analysis ","N",2,1.76,20.2682991638999,35.6722065284638,2.049,2.11,1.50341134511001,1.50251428818211,0.0300502857636422,0.0315528000518243,0.00105964849608724,NA,0.6267111,"Control",26.4,"20-30cm"
"361","STCHB",3,50,0.88,38.72,17,6,"LOI analysis ","Y",2,1.76,20.2682991638999,35.6722065284638,2.082,4.836,1.17876083629556,1.16295020794124,0.0244219543667661,0.0558216099811797,0.0149191780322124,0,0.6426798,"Control",10.56,"10-20cm"
"362","STCHB",3,50,0.88,38.72,18,5,"LOI analysis ","Y",2,1.76,20.2682991638999,35.6722065284638,2.385,4.295,1.17612573156984,1.15159683119745,0.0276383239487388,0.0495186637414904,0.0237551887720721,0,0.7893015,"Control",8.8,"0-10cm"
"363","STCHB",3,50,0.88,38.72,3,20,"LOI analysis ","N",2,1.76,20.2682991638999,35.6722065284638,2.801,2.284,1.38015011661013,1.37967355511718,0.0386308595432811,0.0317324917676952,0.000367232679860921,NA,0.9906039,"Control",35.2,"below30cm"
"364","STCHB",3,50,0.88,38.72,13,10,"LOI analysis ","N",2,1.76,20.2682991638999,35.6722065284638,2.941,3.108,1.11669571009617,1.10500593700441,0.0320451721731279,0.0342551840471367,0.0112356380220043,NA,1.0583499,"Control",17.6,"10-20cm"
"365","STCHB",3,50,0.88,38.72,16,7,"LOI analysis ","N",2,1.76,20.2682991638999,35.6722065284638,2.947,4.664,1.296779888373,1.27583921571223,0.0369993372556547,0.0599644431384748,0.0200632388531649,NA,1.0612533,"Control",12.32,"10-20cm"
"366","STCHB",3,50,0.88,38.72,1,22,"LOI analysis","N",2,1.76,20.2682991638999,35.6722065284638,3.618,1.583,1.31026377532057,1.31026377532057,0.0471694959115404,0.0209642204051291,0,NA,1.3859502,"Control",38.72,"below30cm"
"367","STCHC",3,30,0.75,16.875,11,1,"LOI analysis ","Y",3,2.25,20.2682991638999,45.6036731187748,1.641,22.7,1.46779843425468,1.41284672031109,0.0226055475249774,0.320716205510618,0.0544035124876506,0,0.4292799,"Control",2.25,"0-10cm"
"368","STCHC",3,30,0.75,16.875,9,3,"LOI analysis ","Y",2,1.5,20.2682991638999,30.4024487458499,2.678,23.693,1.29555353679781,1.22950622538596,0.0331966680854209,0.291392975416473,0.0655868221888605,0,0.9310842,"Control",4.5,"0-10cm"
"369","STCHC",3,30,0.75,16.875,1,11,"LOI analysis ","N",2,1.5,20.2682991638999,30.4024487458499,2.868,15.786,1.06386167345863,1.06386167345863,0.0308519885303002,0.168090144406463,0,NA,1.0230252,"Control",16.5,"10-20cm"
"370","STCHC",3,30,0.75,16.875,10,2,"LOI analysis ","Y",2,1.5,20.2682991638999,30.4024487458499,3.821,24.111,1.42143155511114,1.18927920254896,0.0451926096968605,0.2866162878143,0.229060496350664,0,1.4841819,"Control",3,"0-10cm"
"371","STCHC",3,30,0.75,16.875,2,10,"LOI analysis ","N",2,1.5,20.2682991638999,30.4024487458499,4.307,18.334,1.0216940174676,1.0204770102354,0.0438805114401224,0.186747292873079,0.00210509359081598,NA,1.7193573,"Control",15,"10-20cm"
"372","STCHC",3,30,0.75,16.875,6,6,"LOI analysis ","Y",2,1.5,20.2682991638999,30.4024487458499,6.911,24.917,1.01656285183998,0.996136865591595,0.0687334437258201,0.248038079532307,0.0200312812001084,0,2.9794329,"Control",9,"0-10cm"
"373","STCHC",3,30,0.75,16.875,7,5,"LOI analysis ","Y",2,1.5,20.2682991638999,30.4024487458499,7.303,23.459,0.971599368423646,0.964461785467286,0.0704057103391119,0.226648519584812,0.00670998582072595,0,3.1691217,"Control",7.5,"0-10cm"
"374","STCHC",3,30,0.75,16.875,5,7,"LOI analysis ","N",2,1.5,20.2682991638999,30.4024487458499,7.422,23.054,1.03478506823548,1.03087090984006,0.0762844473281643,0.238131180173054,0.00368391378392797,NA,3.2267058,"Control",10.5,"10-20cm"
"375","SJB02",2,50,0.84,35.28,22,1,"LOI analysis","Y",2.2,1.848,20.2682991638999,37.455816854887,5.495,2.499,0.788876134098908,0.778116790588624,0.0427964234823743,0.0194529197647156,0.00441052989553065,0.006901464757837,2.2942305,"Seagrass",1.848,"0-10cm"
"376","SJB02",2,50,0.84,35.28,21,2,"LOI analysis","Y",2,1.68,20.2682991638999,34.0507425953518,4.987,1.652,0.842683530899468,0.825943807869821,0.041297190393491,0.014041044733787,0.0117530476429207,0.00564451713385648,2.0484093,"Seagrass",3.36,"0-10cm"
"377","SJB02",2,50,0.84,35.28,18,5,"LOI analysis","Y",2,1.68,20.2682991638999,34.0507425953518,3.542,1.338,0.935633045616719,0.862418783313368,0.0301846574159679,0.0112114441830738,0.0727208809930042,0.002190847961424,1.3491738,"Seagrass",8.4,"0-10cm"
"378","SJB02",2,50,0.84,35.28,18,5,"LOI analysis","Y",2,1.68,20.2682991638999,34.0507425953518,16.398,1.44,0.935633045616719,0.862418783313368,0.141436680463392,0.0120738629663871,0.0727208809930042,0.002190847961424,7.5701922,"Seagrass",8.4,"0-10cm"
"379","SJB02",2,50,0.84,35.28,20,3,"LOI analysis","Y",2,1.68,20.2682991638999,34.0507425953518,2.275,1.369,1.33691651136602,1.25656584082371,0.0289010143389453,0.0175919217715319,0.0789703775907391,0.00178850725000967,0.7360725,"Seagrass",5.04,"0-10cm"
"380","SJB02",2,50,0.84,35.28,17,6,"LOI analysis","Y",2,1.68,20.2682991638999,34.0507425953518,3.216,1.302,1.40466833773338,1.31521360729775,0.0420868354335281,0.0170977768948708,0.0914928651343208,0.000807618216342628,1.1914224,"Seagrass",10.08,"10-20cm"
"381","SJB02",2,50,0.84,35.28,13,10,"LOI analysis","N",2,1.68,20.2682991638999,34.0507425953518,1.611,1.034,1.1439104416277,1.12949078547409,0.0180718525675854,0.0112949078547409,0.0171097590124078,NA,0.4147629,"Seagrass",16.8,"10-20cm"
"382","SJB02",2,50,0.84,35.28,8,15,"LOI analysis","N",2,1.68,20.2682991638999,34.0507425953518,3.361,1.026,1.10308901178347,1.10308901178347,0.037505026400638,0.0110308901178347,0,NA,1.2615879,"Seagrass",25.2,"20-30cm"
"383","SJB02",2,50,0.84,35.28,16,7,"LOI analysis","N",2,1.68,20.2682991638999,34.0507425953518,4.004,1.219,1.23697742808551,1.20860800274053,0.0483443201096211,0.0145032960328863,0.0268334823371731,NA,1.5727356,"Seagrass",11.76,"10-20cm"
"384","SJB02",2,50,0.84,35.28,3,20,"LOI analysis","N",2,1.68,20.2682991638999,34.0507425953518,5.127,0.931,1.11800792283445,1.11800792283445,0.0570184040645572,0.0100620713055101,0,NA,2.1161553,"Seagrass",33.6,"below30cm"
"385","SJB02",2,50,0.84,35.28,1,22,"LOI analysis","N",2,1.68,20.2682991638999,34.0507425953518,5.37,1.359,1.1607676363979,1.15383680370493,0.0623071874000661,0.016153715251869,0.00670176279888682,NA,2.233743,"Seagrass",36.96,"below30cm"
"386","SJB06",2,42,0.85952381,31.028809541,17,2,"LOI analysis ","Y",2,1.71904762,20.2682991638999,34.8421714391501,2.313,0.577,1.65156181785333,1.63801501578835,0.0376743453631321,0.00982809009473012,0,0.0142872840422526,0.7544607,"Seagrass",3.43809524,"0-10cm"
"387","SJB06",2,42,0.85952381,31.028809541,18,1,"LOI analysis ","Y",2.4,2.062857144,20.2682991638999,41.8106057269802,2.396,0.552,1.48294909681229,1.4749367756757,0.0353984826162168,0.00884962065405419,0,0.00809364021678433,0.7946244,"Seagrass",2.062857144,"0-10cm"
"388","SJB06",2,42,0.85952381,31.028809541,16,3,"LOI analysis ","Y",2,1.71904762,20.2682991638999,34.8421714391501,1.706,0.458,1.54020251274296,1.52929618904658,0.0259980352137919,0.00764648094523292,0,0.00660406600667403,0.4607334,"Seagrass",5.15714286,"0-10cm"
"389","SJB06",2,42,0.85952381,31.028809541,14,5,"LOI analysis ","Y",2,1.71904762,20.2682991638999,34.8421714391501,0.765,0.464,1.55957558772994,1.55825534854564,0.0124660427883652,0.00779127674272823,0,0.00155271608414196,0.00538349999999999,"Seagrass",8.5952381,"0-10cm"
"390","SJB06",2,42,0.85952381,31.028809541,13,6,"LOI analysis ","Y",2,1.71904762,20.2682991638999,34.8421714391501,1.434,0.505,1.53187926571151,1.5313339495267,0.0214386752933737,0.00765666974763348,0,0.00129440841764884,0.3291126,"Seagrass",10.31428572,"10-20cm"
"391","SJB06",2,42,0.85952381,31.028809541,12,7,"LOI analysis ","N",2,1.71904762,20.2682991638999,34.8421714391501,0.422,0.786,1.60736250603117,1.60736250603117,0.00642945002412468,0.0128589000482494,0,NA,0.001,"Seagrass",12.03333334,"10-20cm"
"392","SJB06",2,42,0.85952381,31.028809541,1,18,"LOI analysis","N",2,1.71904762,20.2682991638999,34.8421714391501,1.584,0.594,1.72738946839497,1.72738946839497,0.0276382314943195,0.0103643368103698,0,NA,0.4016976,"Seagrass",30.94285716,"below30cm"
"393","SJB06",2,42,0.85952381,31.028809541,9,10,"LOI analysis ","N",2,1.71904762,20.2682991638999,34.8421714391501,1.806,0.575,1.59275377244839,1.56835804839071,0.0282304448710328,0.00941014829034426,0.0246253308723438,NA,0.5091234,"Seagrass",17.1904762,"10-20cm"
"394","SJB06",2,42,0.85952381,31.028809541,4,15,"LOI analysis ","N",2,1.71904762,20.2682991638999,34.8421714391501,2.203,0.706,1.37169981163395,1.36707897448891,0.0300757374387559,0.00956955282142234,0.00460074654876074,NA,0.7012317,"Seagrass",25.7857143,"20-30cm"
"395","SJB07",2,38,0.828947368,26.111842092,9,6,"LOI alysis ","Y",2,1.657894736,20.2682991638999,33.6027064915029,0.404,0.611,1.3669434636646,1.35724186417938,0.00542896745671753,0.0081434511850763,0,0.00971052733750812,0.001,"Seagrass",9.947368416,"0-10cm"
"396","SJB07",2,38,0.828947368,26.111842092,10,5,"LOI alysis ","Y",2,1.657894736,20.2682991638999,33.6027064915029,1.788,0.918,1.45220445300558,1.39378653954089,0.025088157711736,0.012544078855868,0.0491388989877211,0.00926413472315745,0.5004132,"Seagrass",8.28947368,"0-10cm"
"397","SJB07",2,38,0.828947368,26.111842092,13,2,"LOI alysis ","Y",2,1.657894736,20.2682991638999,33.6027064915029,0.579,1.418,1.35307553311211,1.3302797502726,0.00798167850163562,0.0186239165038164,0.0158886011201213,0.00698455643920673,0.001,"Seagrass",3.315789472,"0-10cm"
"398","SJB07",2,38,0.828947368,26.111842092,12,3,"LOI alysis ","Y",2,1.657894736,20.2682991638999,33.6027064915029,0.584,0.725,1.5214845867528,1.50844992241377,0.00905069953448259,0.0105591494568964,0.00658875498781581,0.00636258272987813,0.001,"Seagrass",4.973684208,"0-10cm"
"399","SJB07",2,38,0.828947368,26.111842092,5,10,"LOI alysis ","N",2,1.657894736,20.2682991638999,33.6027064915029,0.76,1.88,1.48422568320834,1.40488683588441,0.0112390946870753,0.0266928498818038,0.0789251901679598,NA,0.00296399999999997,"Seagrass",16.57894736,"10-20cm"
"400","SJB07",2,38,0.828947368,26.111842092,8,7,"LOI alysis ","N",2,1.657894736,20.2682991638999,33.6027064915029,0.827,0.981,1.34557613719102,1.25144681457828,0.0100115745166262,0.0125144681457828,0.093879342748707,NA,0.0353853,"Seagrass",11.605263152,"10-20cm"
"401","SJB07",2,38,0.828947368,26.111842092,1,14,"LOI alysis ","N",2,1.657894736,20.2682991638999,33.6027064915029,1.185,0.596,1.59183606277447,1.58457474291436,0.0190148969149724,0.00950744845748619,0.00743987690584441,NA,0.2086215,"Seagrass",23.210526304,"20-30cm"
"402","SJB07",2,38,0.828947368,26.111842092,14,1,"LOI alysis ","Y",1.5,1.243421052,20.2682991638999,25.2020298686271,1.586,0.847,1.6159412639494,1.6159412639494,0.0258550602231905,0.0129275301115952,0,0,0.4026654,"Seagrass",1.243421052,"0-10cm"
"403","SJB10",2,36,0.922222222,30.6177777704,16,1,"LOI analysis ","Y",1.9,1.7522222218,20.2682991638999,35.5145641930758,1.911,1.958,1.64318502355092,1.55803685775731,0.0296027002973889,0.0311607371551462,0.083106749781698,0.00184712952250699,0.5599329,"Seagrass",1.7522222218,"0-10cm"
"404","SJB10",2,36,0.922222222,30.6177777704,12,5,"LOI analysis ","Y",2,1.844444444,20.2682991638999,37.383751782185,3.112,1.425,1.29930779240694,1.2877787194955,0.0399211403043606,0.0180289020729371,0.0110823547731085,0.000703514193899957,1.1410968,"Seagrass",9.22222222,"0-10cm"
"405","SJB10",2,36,0.922222222,30.6177777704,14,3,"LOI analysis ","Y",2,1.844444444,20.2682991638999,37.383751782185,2.506,1.082,1.29575009705376,1.27889785590711,0.0319724463976777,0.0140678764149782,0.0165606706252268,0.000398568877912904,0.8478534,"Seagrass",5.533333332,"0-10cm"
"406","SJB10",2,36,0.922222222,30.6177777704,15,2,"LOI analysis ","Y",2,1.844444444,20.2682991638999,37.383751782185,2.496,1.604,1.31402006642386,1.29660608390566,0.0324151520976414,0.0207456973424905,0.0172748846547754,0.000189922082763867,0.8430144,"Seagrass",3.688888888,"0-10cm"
"407","SJB10",2,36,0.922222222,30.6177777704,7,10,"LOI analysis ","N",2,1.844444444,20.2682991638999,37.383751782185,2.144,0.942,1.26841201697141,1.24230441798866,0.0260883927777619,0.011180739761898,0.0263001960244273,NA,0.6726816,"Seagrass",18.44444444,"10-20cm"
"408","SJB10",2,36,0.922222222,30.6177777704,2,15,"LOI analysis ","N",2,1.844444444,20.2682991638999,37.383751782185,3.106,1.938,1.24048544592839,1.18326807479713,0.0366813103187111,0.0224820934211455,0.0575597658720125,NA,1.1381934,"Seagrass",27.66666666,"20-30cm"
"409","SJB10",2,36,0.922222222,30.6177777704,10,7,"LOI analysis ","N",2,1.844444444,20.2682991638999,37.383751782185,3.212,0.949,1.3036947250229,1.29968228665465,0.0415898331729487,0.0116971405798918,0.00421573524557541,NA,1.1894868,"Seagrass",12.911111108,"10-20cm"
"410","SJB10",2,36,0.922222222,30.6177777704,7,10,"LOI analysis ","N",2,1.844444444,20.2682991638999,37.383751782185,3.445,1.722,1.26841201697141,1.24230441798866,0.0422383502116145,0.0211191751058073,0.0263001960244273,NA,1.3022355,"Seagrass",18.44444444,"10-20cm"
"411","SJB10",2,36,0.922222222,30.6177777704,11,6,"LOI analysis ","Y",2,1.844444444,20.2682991638999,37.383751782185,3.625,1.147,1.42366663223359,1.30262474145803,0.0468944906924891,0.0143288721560383,0.118909948522566,0,1.3893375,"Seagrass",11.066666664,"10-20cm"
"412","SJB10",2,36,0.922222222,30.6177777704,1,16,"LOI analysis ","N",2,1.844444444,20.2682991638999,37.383751782185,3.828,2.726,1.36944521508397,1.2809843238586,0.0486774043066268,0.0345865767441822,0.0884903157734011,NA,1.4875692,"Seagrass",29.511111104,"20-30cm"
"413","SJB13",2,41,0.941463415,36.340487819,19,1,"LOI analysis","Y",2,1.88292683,20.2682991638999,38.1637242941737,0.903,0.489,1.65555121174706,1.64334066341567,0.014790065970741,0.00821670331707833,0,0.0129861539764782,0.0721617,"Seagrass",1.88292683,"0-10cm"
"414","SJB13",2,41,0.941463415,36.340487819,17,3,"LOI analysis","Y",2,1.88292683,20.2682991638999,38.1637242941737,0.589,0.393,1.28205516900953,1.27608090931091,0.00765648545586545,0.00510432363724364,0,0.006241529211455,0.001,"Seagrass",5.64878049,"0-10cm"
"415","SJB13",2,41,0.941463415,36.340487819,15,5,"LOI analysis","Y",2,1.88292683,20.2682991638999,38.1637242941737,1.019,0.599,1.49828144547018,1.4902895629786,0.014902895629786,0.00894173737787161,0.0024997560317918,0.00587206841430338,0.1282941,"Seagrass",9.41463415,"0-10cm"
"416","SJB13",2,41,0.941463415,36.340487819,18,2,"LOI analysis","Y",2,1.88292683,20.2682991638999,38.1637242941737,0.655,0.495,0.984547517175525,0.977158301232493,0.00684010810862745,0.00488579150616247,0.00175821414814706,0.00581180175944886,0.001,"Seagrass",3.76585366,"0-10cm"
